id,created_at,updated_at,country,average,count,s1,s2,s3,s4,s5,type,date_string
206,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.534,47070,2374,884,1761,6264,35787,ios,20161022
207,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,156864,9364,4718,8969,28582,105231,android,20161023
208,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.534,47137,2378,885,1763,6272,35839,ios,20161023
209,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,156864,9364,4718,8969,28582,105231,android,20161024
210,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.534,47226,2380,886,1765,6290,35905,ios,20161024
211,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.535,47358,2382,884,1768,6311,36013,ios,20161025
212,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,156864,9364,4718,8969,28582,105231,android,20161025
213,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,156864,9364,4718,8969,28582,105231,android,20161026
214,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.535,47414,2382,886,1767,6316,36063,ios,20161026
215,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,157834,9462,4756,9025,28756,105835,android,20161027
216,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.535,47414,2382,886,1767,6316,36063,ios,20161027
217,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,157834,9462,4756,9025,28756,105835,android,20161101
218,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.535,47687,2396,888,1775,6379,36249,ios,20161101
219,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,157834,9462,4756,9025,28756,105835,android,20161102
220,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.535,47795,2397,888,1779,6396,36335,ios,20161102
221,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.536,47856,2398,887,1781,6398,36392,ios,20161103
222,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,157834,9462,4756,9025,28756,105835,android,20161103
223,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,158613,9524,4768,9058,28898,106365,android,20161104
224,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.536,47944,2400,889,1782,6405,36468,ios,20161104
225,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.537,48191,2400,892,1792,6437,36670,ios,20161107
226,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,158613,9524,4768,9058,28898,106365,android,20161107
227,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,158613,9524,4768,9058,28898,106365,android,20161108
228,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.538,48294,2400,893,1796,6450,36755,ios,20161108
229,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,158613,9524,4768,9058,28898,106365,android,20161109
230,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.538,48349,2402,895,1795,6456,36801,ios,20161109
231,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,158613,9524,4768,9058,28898,106365,android,20161110
232,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.538,48429,2405,896,1796,6468,36864,ios,20161110
233,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.538,48489,2408,894,1798,6476,36913,ios,20161111
234,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,159527,9575,4778,9097,29068,107009,android,20161111
235,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.539,48546,2407,895,1801,6484,36959,ios,20161112
236,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,159527,9575,4778,9097,29068,107009,android,20161112
237,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.539,48611,2409,895,1803,6495,37009,ios,20161113
238,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,159527,9575,4778,9097,29068,107009,android,20161113
239,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.539,48681,2410,894,1802,6503,37072,ios,20161114
240,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,159527,9575,4778,9097,29068,107009,android,20161114
241,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,159527,9575,4778,9097,29068,107009,android,20161115
242,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.54,48776,2411,895,1803,6516,37151,ios,20161115
243,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,159527,9575,4778,9097,29068,107009,android,20161116
244,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.54,48840,2410,897,1807,6524,37202,ios,20161116
245,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,159527,9575,4778,9097,29068,107009,android,20161117
246,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.54,48890,2410,898,1807,6529,37246,ios,20161117
247,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.54,48953,2411,896,1808,6546,37292,ios,20161118
248,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,160386,9619,4800,9139,29233,107595,android,20161118
249,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.541,49029,2411,898,1808,6551,37361,ios,20161119
250,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,160386,9619,4800,9139,29233,107595,android,20161119
251,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,160386,9619,4800,9139,29233,107595,android,20161120
252,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.541,49060,2411,898,1807,6556,37388,ios,20161120
253,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,160386,9619,4800,9139,29233,107595,android,20161121
254,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.542,49132,2413,897,1809,6566,37447,ios,20161121
255,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.542,49235,2416,899,1813,6578,37529,ios,20161122
256,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,160386,9619,4800,9139,29233,107595,android,20161122
257,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,160386,9619,4800,9139,29233,107595,android,20161123
258,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.542,49293,2418,900,1814,6583,37578,ios,20161123
259,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,160386,9619,4800,9139,29233,107595,android,20161124
260,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.542,49339,2419,900,1815,6590,37615,ios,20161124
261,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.543,49539,2420,901,1819,6610,37789,ios,20161128
262,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,161178,9677,4822,9178,29358,108143,android,20161128
263,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,161178,9677,4822,9178,29358,108143,android,20161129
264,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.543,49635,2421,901,1821,6631,37861,ios,20161129
265,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,161178,9677,4822,9178,29358,108143,android,20161130
266,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.544,49678,2422,900,1826,6629,37901,ios,20161130
267,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,161178,9677,4822,9178,29358,108143,android,20161201
268,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.544,49737,2425,901,1826,6641,37944,ios,20161201
269,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,162044,9722,4842,9215,29532,108733,android,20161202
270,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.544,49803,2424,901,1828,6648,38002,ios,20161202
271,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,162044,9722,4842,9215,29532,108733,android,20161203
272,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.545,49861,2423,903,1830,6650,38055,ios,20161203
273,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,162044,9722,4842,9215,29532,108733,android,20161205
274,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.545,49998,2429,903,1837,6668,38161,ios,20161205
275,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.545,49998,2429,903,1837,6668,38161,ios,20161206
276,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,162044,9722,4842,9215,29532,108733,android,20161206
277,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,162044,9722,4842,9215,29532,108733,android,20161207
278,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.545,50060,2429,904,1839,6679,38209,ios,20161207
279,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,162044,9722,4842,9215,29532,108733,android,20161208
280,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.545,50111,2433,905,1838,6682,38253,ios,20161208
281,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,162819,9791,4860,9258,29690,109220,android,20161212
282,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.546,50350,2436,905,1844,6712,38453,ios,20161212
283,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,162819,9791,4860,9258,29690,109220,android,20161213
284,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.546,50350,2436,905,1844,6712,38453,ios,20161213
285,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.546,50438,2436,905,1849,6726,38522,ios,20161214
286,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,162819,9791,4860,9258,29690,109220,android,20161214
287,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,162819,9791,4860,9258,29690,109220,android,20161215
288,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.546,50497,2436,908,1850,6741,38562,ios,20161215
289,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.546,50562,2441,909,1852,6753,38607,ios,20161216
290,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,163695,9858,4881,9299,29870,109787,android,20161216
291,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.546,50614,2442,910,1854,6763,38645,ios,20161217
292,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,163695,9858,4881,9299,29870,109787,android,20161217
293,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,163695,9858,4881,9299,29870,109787,android,20161218
294,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.546,50651,2445,909,1856,6765,38676,ios,20161218
295,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.546,50682,2446,910,1857,6772,38697,ios,20161219
296,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,163695,9858,4881,9299,29870,109787,android,20161219
297,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.546,50734,2447,912,1860,6781,38734,ios,20161220
298,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,163695,9858,4881,9299,29870,109787,android,20161220
299,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,163695,9858,4881,9299,29870,109787,android,20161221
300,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.546,50790,2447,916,1862,6792,38773,ios,20161221
301,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,163695,9858,4881,9299,29870,109787,android,20161222
302,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.546,50827,2447,916,1867,6798,38799,ios,20161222
303,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,165132,9978,4930,9359,30155,110710,android,20170102
304,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.548,51376,2458,919,1883,6868,39248,ios,20170102
305,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.548,51434,2460,919,1884,6880,39291,ios,20170103
306,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,165132,9978,4930,9359,30155,110710,android,20170103
307,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,165132,9978,4930,9359,30155,110710,android,20170104
308,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.548,51511,2461,920,1887,6889,39354,ios,20170104
309,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,165908,10017,4939,9393,30345,111214,android,20170105
310,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.549,51604,2463,923,1887,6904,39427,ios,20170105
311,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,165908,10017,4939,9393,30345,111214,android,20170106
312,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.549,51684,2463,922,1889,6920,39490,ios,20170106
313,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,165908,10017,4939,9393,30345,111214,android,20170107
314,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.549,51720,2465,922,1887,6923,39523,ios,20170107
315,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.549,51841,2466,922,1892,6943,39618,ios,20170108
316,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,165908,10017,4939,9393,30345,111214,android,20170108
317,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,165908,10017,4939,9393,30345,111214,android,20170109
318,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.55,51919,2465,924,1889,6957,39684,ios,20170109
319,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.55,52065,2467,923,1895,6978,39802,ios,20170110
320,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,165908,10017,4939,9393,30345,111214,android,20170110
321,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.551,52146,2468,922,1896,6992,39868,ios,20170111
322,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,165908,10017,4939,9393,30345,111214,android,20170111
323,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,166776,10059,4948,9447,30517,111805,android,20170112
324,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.551,52194,2468,923,1898,6994,39911,ios,20170112
325,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.551,52262,2469,924,1900,7002,39967,ios,20170113
326,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,166776,10059,4948,9447,30517,111805,android,20170113
327,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.551,52330,2472,924,1905,7009,40020,ios,20170114
328,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,166776,10059,4948,9447,30517,111805,android,20170114
329,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,166776,10059,4948,9447,30517,111805,android,20170115
330,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.551,52384,2472,926,1906,7017,40063,ios,20170115
331,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.552,52484,2472,927,1907,7026,40152,ios,20170116
332,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,166776,10059,4948,9447,30517,111805,android,20170116
333,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,166776,10059,4948,9447,30517,111805,android,20170117
334,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.552,52572,2472,928,1910,7041,40221,ios,20170117
335,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,166776,10059,4948,9447,30517,111805,android,20170118
336,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.553,52623,2473,928,1910,7046,40266,ios,20170118
337,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,167643,10111,4970,9498,30709,112355,android,20170119
338,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.553,52682,2471,929,1914,7051,40317,ios,20170119
339,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,167643,10111,4970,9498,30709,112355,android,20170120
340,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.553,52738,2470,931,1914,7058,40365,ios,20170120
341,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.553,52800,2473,930,1918,7065,40414,ios,20170121
342,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,167643,10111,4970,9498,30709,112355,android,20170121
343,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,167643,10111,4970,9498,30709,112355,android,20170122
344,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.553,52876,2473,932,1926,7077,40468,ios,20170122
345,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,167643,10111,4970,9498,30709,112355,android,20170123
346,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.554,52928,2472,935,1925,7084,40512,ios,20170123
347,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,167643,10111,4970,9498,30709,112355,android,20170124
348,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.554,53028,2474,933,1930,7099,40592,ios,20170124
349,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.554,53090,2475,937,1929,7104,40645,ios,20170125
350,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,167643,10111,4970,9498,30709,112355,android,20170125
351,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,168534,10149,4988,9534,30890,112973,android,20170126
352,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.554,53090,2475,937,1929,7104,40645,ios,20170126
353,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.554,53142,2476,937,1930,7111,40688,ios,20170127
354,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,168534,10149,4988,9534,30890,112973,android,20170127
355,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,168534,10149,4988,9534,30890,112973,android,20170128
356,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.554,53201,2479,937,1930,7118,40737,ios,20170128
357,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.555,53250,2480,937,1931,7125,40777,ios,20170129
358,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,168534,10149,4988,9534,30890,112973,android,20170129
359,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,168534,10149,4988,9534,30890,112973,android,20170130
360,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.555,53299,2483,937,1933,7131,40815,ios,20170130
361,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.555,53364,2484,937,1938,7144,40861,ios,20170131
362,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,168534,10149,4988,9534,30890,112973,android,20170131
363,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,168534,10149,4988,9534,30890,112973,android,20170201
364,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.555,53443,2486,939,1941,7144,40933,ios,20170201
365,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.555,53490,2489,937,1942,7150,40972,ios,20170202
366,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.374,168534,10149,4988,9534,30890,112973,android,20170202
367,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.375,169586,10193,5011,9583,31104,113695,android,20170203
368,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.555,53558,2490,940,1936,7169,41023,ios,20170203
369,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.375,169586,10193,5011,9583,31104,113695,android,20170204
370,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.555,53634,2494,938,1940,7183,41079,ios,20170204
371,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.375,169586,10193,5011,9583,31104,113695,android,20170205
372,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.555,53689,2494,939,1944,7190,41122,ios,20170205
373,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.556,53754,2495,941,1944,7202,41172,ios,20170206
374,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.375,169586,10193,5011,9583,31104,113695,android,20170206
375,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.556,53818,2495,944,1944,7206,41229,ios,20170207
376,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.375,169586,10193,5011,9583,31104,113695,android,20170207
377,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.556,53917,2497,944,1950,7218,41308,ios,20170208
378,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.375,169586,10193,5011,9583,31104,113695,android,20170208
379,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,170583,10330,5036,9623,31280,114314,android,20170209
380,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.556,53979,2497,945,1952,7231,41354,ios,20170209
381,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.556,54048,2497,946,1955,7238,41412,ios,20170210
382,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,170583,10330,5036,9623,31280,114314,android,20170210
383,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,170583,10330,5036,9623,31280,114314,android,20170211
384,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.557,54102,2499,945,1954,7246,41458,ios,20170211
385,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.557,54147,2498,946,1956,7255,41492,ios,20170212
386,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,170583,10330,5036,9623,31280,114314,android,20170212
387,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,170583,10330,5036,9623,31280,114314,android,20170213
388,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.557,54204,2497,944,1959,7261,41543,ios,20170213
389,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.558,54252,2497,945,1957,7265,41588,ios,20170214
390,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,170583,10330,5036,9623,31280,114314,android,20170214
391,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,170583,10330,5036,9623,31280,114314,android,20170215
392,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.558,54381,2498,947,1960,7284,41692,ios,20170215
393,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.558,54399,2499,945,1962,7285,41708,ios,20170216
394,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.372,171683,10432,5085,9666,31471,115029,android,20170216
395,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.372,171683,10432,5085,9666,31471,115029,android,20170217
396,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.558,54496,2500,948,1965,7295,41788,ios,20170217
397,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.559,54532,2501,945,1966,7301,41819,ios,20170218
398,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.372,171683,10432,5085,9666,31471,115029,android,20170218
399,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.372,171683,10432,5085,9666,31471,115029,android,20170219
400,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.559,54600,2501,948,1971,7305,41875,ios,20170219
401,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.372,171683,10432,5085,9666,31471,115029,android,20170220
402,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.559,54655,2503,947,1977,7316,41912,ios,20170220
403,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.559,54740,2506,949,1984,7324,41977,ios,20170221
404,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.372,171683,10432,5085,9666,31471,115029,android,20170221
405,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.372,171683,10432,5085,9666,31471,115029,android,20170222
406,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.558,54850,2511,951,1992,7342,42054,ios,20170222
407,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.559,54907,2512,952,1992,7350,42101,ios,20170223
408,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,172794,10494,5102,9714,31677,115807,android,20170223
409,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.559,54970,2512,955,1996,7355,42152,ios,20170224
410,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,172794,10494,5102,9714,31677,115807,android,20170224
411,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,172794,10494,5102,9714,31677,115807,android,20170225
412,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.559,55015,2511,956,1996,7366,42186,ios,20170225
413,2018-01-19 00:18:11 UTC,2018-01-19 00:18:11 UTC,DE,4.373,172794,10494,5102,9714,31677,115807,android,20170226
